ts,iso,port,address,kind,name,value,unit,extra,usertag
1758835666.483,2025-09-25 23:27:46,/dev/ttyUSB1,5,measure,fMeasure,20.03816,,260 samples,CO2
1758835966.682,2025-09-25 23:32:46,/dev/ttyUSB1,5,measure,fMeasure,20.11319,,249 samples,CO2
1758836266.682,2025-09-25 23:37:46,/dev/ttyUSB1,5,measure,fMeasure,19.78911,,237 samples,CO2
1758836566.882,2025-09-25 23:42:46,/dev/ttyUSB1,5,measure,fMeasure,19.84118,,250 samples,CO2
1758836866.883,2025-09-25 23:47:46,/dev/ttyUSB1,5,measure,fMeasure,19.98417,,219 samples,CO2
1758837166.883,2025-09-25 23:52:46,/dev/ttyUSB1,5,measure,fMeasure,20.13657,,227 samples,CO2
1758837467.083,2025-09-25 23:57:47,/dev/ttyUSB1,5,measure,fMeasure,20.09247,,267 samples,CO2
1758837767.083,2025-09-26 00:02:47,/dev/ttyUSB1,5,measure,fMeasure,19.97973,,249 samples,CO2
1758838067.283,2025-09-26 00:07:47,/dev/ttyUSB1,5,measure,fMeasure,19.98596,,258 samples,CO2
1758838367.482,2025-09-26 00:12:47,/dev/ttyUSB1,5,measure,fMeasure,19.91369,,282 samples,CO2
1758838667.482,2025-09-26 00:17:47,/dev/ttyUSB1,5,measure,fMeasure,20.13211,,240 samples,CO2
1758838967.483,2025-09-26 00:22:47,/dev/ttyUSB1,5,measure,fMeasure,20.15763,,233 samples,CO2
1758839267.483,2025-09-26 00:27:47,/dev/ttyUSB1,5,measure,fMeasure,19.91784,,251 samples,CO2
1758839567.682,2025-09-26 00:32:47,/dev/ttyUSB1,5,measure,fMeasure,20.16525,,241 samples,CO2
1758839867.683,2025-09-26 00:37:47,/dev/ttyUSB1,5,measure,fMeasure,19.82971,,226 samples,CO2
1758840167.882,2025-09-26 00:42:47,/dev/ttyUSB1,5,measure,fMeasure,19.98282,,262 samples,CO2
1758840467.883,2025-09-26 00:47:47,/dev/ttyUSB1,5,measure,fMeasure,19.69772,,229 samples,CO2
1758840768.083,2025-09-26 00:52:48,/dev/ttyUSB1,5,measure,fMeasure,19.98739,,227 samples,CO2
1758841068.283,2025-09-26 00:57:48,/dev/ttyUSB1,5,measure,fMeasure,19.99288,,251 samples,CO2
1758841368.482,2025-09-26 01:02:48,/dev/ttyUSB1,5,measure,fMeasure,19.68983,,210 samples,CO2
1758841668.483,2025-09-26 01:07:48,/dev/ttyUSB1,5,measure,fMeasure,20.15205,,226 samples,CO2
1758841968.483,2025-09-26 01:12:48,/dev/ttyUSB1,5,measure,fMeasure,20.15923,,232 samples,CO2
1758842268.683,2025-09-26 01:17:48,/dev/ttyUSB1,5,measure,fMeasure,20.21402,,255 samples,CO2
1758842568.683,2025-09-26 01:22:48,/dev/ttyUSB1,5,measure,fMeasure,19.97471,,255 samples,CO2
1758842868.883,2025-09-26 01:27:48,/dev/ttyUSB1,5,measure,fMeasure,19.88587,,226 samples,CO2
1758843169.082,2025-09-26 01:32:49,/dev/ttyUSB1,5,measure,fMeasure,20.02038,,219 samples,CO2
1758843469.083,2025-09-26 01:37:49,/dev/ttyUSB1,5,measure,fMeasure,20.13903,,244 samples,CO2
1758843769.083,2025-09-26 01:42:49,/dev/ttyUSB1,5,measure,fMeasure,20.02638,,262 samples,CO2
1758844069.282,2025-09-26 01:47:49,/dev/ttyUSB1,5,measure,fMeasure,19.95080,,251 samples,CO2
1758844369.284,2025-09-26 01:52:49,/dev/ttyUSB1,5,measure,fMeasure,20.25907,,260 samples,CO2
1758844669.483,2025-09-26 01:57:49,/dev/ttyUSB1,5,measure,fMeasure,20.16623,,222 samples,CO2
1758844969.483,2025-09-26 02:02:49,/dev/ttyUSB1,5,measure,fMeasure,20.16122,,234 samples,CO2
1758845269.683,2025-09-26 02:07:49,/dev/ttyUSB1,5,measure,fMeasure,19.92251,,224 samples,CO2
1758845569.882,2025-09-26 02:12:49,/dev/ttyUSB1,5,measure,fMeasure,19.99346,,245 samples,CO2
1758845869.883,2025-09-26 02:17:49,/dev/ttyUSB1,5,measure,fMeasure,20.19846,,242 samples,CO2
1758846170.083,2025-09-26 02:22:50,/dev/ttyUSB1,5,measure,fMeasure,19.92161,,230 samples,CO2
1758846470.283,2025-09-26 02:27:50,/dev/ttyUSB1,5,measure,fMeasure,20.05828,,264 samples,CO2
1758846770.482,2025-09-26 02:32:50,/dev/ttyUSB1,5,measure,fMeasure,19.98087,,250 samples,CO2
1758847070.483,2025-09-26 02:37:50,/dev/ttyUSB1,5,measure,fMeasure,19.83027,,259 samples,CO2
1758847370.483,2025-09-26 02:42:50,/dev/ttyUSB1,5,measure,fMeasure,20.03845,,235 samples,CO2
1758847670.683,2025-09-26 02:47:50,/dev/ttyUSB1,5,measure,fMeasure,19.91676,,206 samples,CO2
1758847970.683,2025-09-26 02:52:50,/dev/ttyUSB1,5,measure,fMeasure,19.92306,,256 samples,CO2
1758848270.883,2025-09-26 02:57:50,/dev/ttyUSB1,5,measure,fMeasure,19.94974,,245 samples,CO2
1758848571.083,2025-09-26 03:02:51,/dev/ttyUSB1,5,measure,fMeasure,19.88537,,211 samples,CO2
